"ATAC_SYMBOL","ENSEMBL","RNA_SYMBOL","RNA_logFC","RNA_P_Value","Avg_ATAC_logFC","nb_sig_peak","GENENAME","BAF.gene","TF.gene"
NA,"ENSG00000156931","VPS8",-0.290664832629351,0.125702560842991,NA,NA,NA,"NO","NO"
NA,"ENSG00000156958","GALK2",0.00209364418605951,0.990741285775568,NA,NA,NA,"NO","NO"
NA,"ENSG00000156966","B3GNT7",-0.361300794917502,0.219184804454198,NA,NA,NA,"NO","NO"
NA,"ENSG00000156973","PDE6D",-0.164815784165202,0.360760552261724,NA,NA,NA,"NO","NO"
NA,"ENSG00000224217","RP11-232D9.1",0.418030794749377,0.362436159850816,NA,NA,NA,"NO","NO"
NA,"ENSG00000156990","RPUSD3",0.188718045633049,0.21091239184299,NA,NA,NA,"NO","NO"
NA,"ENSG00000180953","ST20",-0.221234037976367,0.508774905265071,NA,NA,NA,"NO","NO"
NA,"ENSG00000180964","TCEAL8",0.289961075449672,0.0927018792134527,NA,NA,NA,"NO","NO"
NA,"ENSG00000180979","LRRC57",-0.0341985418940149,0.839825845478521,NA,NA,NA,"NO","NO"
NA,"ENSG00000157045","NTAN1",0.336911492725276,0.178789134670083,NA,NA,NA,"NO","NO"
NA,"ENSG00000157064","NMNAT2",-0.553455931121198,0.677074802080396,NA,NA,NA,"NO","NO"
NA,"ENSG00000157106","SMG1",-0.39335949672722,0.0188932119695573,NA,NA,NA,"NO","NO"
NA,"ENSG00000224321","RPL12P14",-0.565756028890668,0.0736011891699728,NA,NA,NA,"NO","NO"
NA,"ENSG00000181029","TRAPPC5",0.358397496730455,0.169234910506531,NA,NA,NA,"NO","NO"
NA,"ENSG00000157181","C1orf27",-0.310207691993016,0.131293485901815,NA,NA,NA,"NO","NO"
NA,"ENSG00000157191","NECAP2",0.403615875283575,0.120587272958972,NA,NA,NA,"NO","NO"
NA,"ENSG00000181061","HIGD1A",0.333649736552827,0.134046318303171,NA,NA,NA,"NO","NO"
NA,"ENSG00000157224","CLDN12",-0.055847055839549,0.742296656218876,NA,NA,NA,"NO","NO"
NA,"ENSG00000157227","MMP14",-0.305105646467346,0.289406670207604,NA,NA,NA,"NO","NO"
NA,"ENSG00000224420","ADM5",-0.146684180363141,0.789027006814041,NA,NA,NA,"NO","NO"
NA,"ENSG00000157259","GATAD1",-0.764236690439168,0.0187086555948295,NA,NA,NA,"NO","NO"
NA,"ENSG00000224427","AP000281.1",-0.743948454140908,0.0489714379382511,NA,NA,NA,"NO","NO"
NA,"ENSG00000157322","CLEC18A",0.421223978516799,0.185659319593274,NA,NA,NA,"NO","NO"
NA,"ENSG00000181192","DHTKD1",-0.37473565702533,0.093921185540968,NA,NA,NA,"NO","NO"
NA,"ENSG00000157353","FUK",-0.216189687748555,0.481906150054768,NA,NA,NA,"NO","NO"
NA,"ENSG00000157379","DHRS1",0.948516981998738,0.00220918143414343,NA,NA,NA,"NO","NO"
NA,"ENSG00000181227","RP4-682C21.2",0.188905710055017,0.392571808641788,NA,NA,NA,"NO","NO"
NA,"ENSG00000157399","ARSE",0.628154747176544,0.721474665464788,NA,NA,NA,"NO","NO"
NA,"ENSG00000181274","FRAT2",-0.195649198854611,0.537295525630543,NA,NA,NA,"NO","NO"
NA,"ENSG00000157500","APPL1",-0.240622551965656,0.175854499778064,NA,NA,NA,"NO","NO"
NA,"ENSG00000181392","SYNE4",-0.504008756230241,0.0298010176155797,NA,NA,NA,"NO","NO"
NA,"ENSG00000157514","TSC22D3",-0.837327751363605,0.177628529873932,NA,NA,NA,"NO","NO"
NA,"ENSG00000157538","DSCR3",-0.155189397634509,0.479191716754447,NA,NA,NA,"NO","NO"
NA,"ENSG00000157542","KCNJ6",-0.872256606305518,0.449793012829986,NA,NA,NA,"NO","NO"
NA,"ENSG00000181450","ZNF678",-0.599562476691771,0.0224788672536246,NA,NA,NA,"NO","NO"
NA,"ENSG00000157578","LCA5L",-0.0705593666699563,0.838774892212794,NA,NA,NA,"NO","NO"
NA,"ENSG00000157613","CREB3L1",1.40007271172776,0.0140480237958793,NA,NA,NA,"NO","NO"
NA,"ENSG00000181524","RPL24P4",0.0367822486690965,0.872572719895154,NA,NA,NA,"NO","NO"
NA,"ENSG00000157653","C9orf43",0.428321732379015,0.121364570230516,NA,NA,NA,"NO","NO"
NA,"ENSG00000157654","PALM2-AKAP2",-1.86018142427763,0.0293974497795211,NA,NA,NA,"NO","NO"
NA,"ENSG00000181585","TMIE",-0.896072807538121,0.189585446123163,NA,NA,NA,"NO","NO"
NA,"ENSG00000157734","SNX22",-0.331498661270969,0.270994850861008,NA,NA,NA,"NO","NO"
NA,"ENSG00000181625","SLX1B",-0.0951762388122699,0.672449918164729,NA,NA,NA,"NO","NO"
NA,"ENSG00000157782","CABP1",1.94324502862569,0.000296418529088792,NA,NA,NA,"NO","NO"
NA,"ENSG00000224789","AC012363.4",-0.932474156380104,0.0274154842693169,NA,NA,NA,"NO","NO"
NA,"ENSG00000157833","GAREM2",0.0452852482173478,0.836716922828852,NA,NA,NA,"NO","NO"
NA,"ENSG00000181744","C3orf58",0.386721309377516,0.0388726535116837,NA,NA,NA,"NO","NO"
NA,"ENSG00000157870","FAM213B",0.629425279257726,0.326000417416334,NA,NA,NA,"NO","NO"
NA,"ENSG00000157895","C12orf43",0.470470042303067,0.131612840579133,NA,NA,NA,"NO","NO"
NA,"ENSG00000157916","RER1",0.0139710577742509,0.918737869729002,NA,NA,NA,"NO","NO"
NA,"ENSG00000157933","SKI",0.817928295878499,0.00027879949619579,NA,NA,NA,"NO","NO"
NA,"ENSG00000157954","WIPI2",0.557747513830019,0.014287681370993,NA,NA,NA,"NO","NO"
NA,"ENSG00000224864","CTC-260E6.2",-0.336619437572186,0.192228628015114,NA,NA,NA,"NO","NO"
NA,"ENSG00000158019","BRE",-0.00581515568300661,0.97530297576788,NA,NA,NA,"NO","NO"
NA,"ENSG00000158023","WDR66",0.219380707022235,0.661970504040759,NA,NA,NA,"NO","NO"
NA,"ENSG00000158050","DUSP2",0.514766996601752,0.096872405302075,NA,NA,NA,"NO","NO"
NA,"ENSG00000224906","RP1-102E24.9",0.986686983037264,0.101186638712621,NA,NA,NA,"NO","NO"
NA,"ENSG00000158106","RHPN1",0.240157143737513,0.257494083946497,NA,NA,NA,"NO","NO"
NA,"ENSG00000158109","TPRG1L",0.904597445209428,0.00581426782598046,NA,NA,NA,"NO","NO"
NA,"ENSG00000158122","AAED1",-0.0965890739001658,0.629550478233683,NA,NA,NA,"NO","NO"
NA,"ENSG00000158158","CNNM4",0.355889310231593,0.0770055155640662,NA,NA,NA,"NO","NO"
NA,"ENSG00000182054","IDH2",0.14567381104977,0.729195253903032,NA,NA,NA,"NO","NO"
NA,"ENSG00000182093","WRB",0.185061876757334,0.352312766816075,NA,NA,NA,"NO","NO"
NA,"ENSG00000158220","ESYT3",0.68386950910543,0.283159120917869,NA,NA,NA,"NO","NO"
NA,"ENSG00000158234","FAIM",-0.413215594421522,0.239152091043784,NA,NA,NA,"NO","NO"
NA,"ENSG00000158246","FAM46B",-1.8650244323461,0.000573969263142484,NA,NA,NA,"NO","NO"
NA,"ENSG00000182141","ZNF708",-0.571140569024521,0.040602459626132,NA,NA,NA,"NO","NO"
NA,"ENSG00000158292","GPR153",0.48905497740876,0.22478513765043,NA,NA,NA,"NO","NO"
NA,"ENSG00000158301","GPRASP2",-0.218740707381167,0.426228104673794,NA,NA,NA,"NO","NO"
NA,"ENSG00000225075","RP11-426L16.3",0.757191956053221,0.00699599579648481,NA,NA,NA,"NO","NO"
NA,"ENSG00000158373","HIST1H2BD",0.872168405161149,0.0990379112420913,NA,NA,NA,"NO","NO"
NA,"ENSG00000182165","TP53TG1",1.44631923098199,0.120068231681281,NA,NA,NA,"NO","NO"
NA,"ENSG00000158406","HIST1H4H",1.40133183359873,0.12715843525347,NA,NA,NA,"NO","NO"
NA,"ENSG00000158411","MITD1",0.405552438984686,0.0588543202950223,NA,NA,NA,"NO","NO"
NA,"ENSG00000158417","EIF5B",0.248873751573934,0.181341760006002,NA,NA,NA,"NO","NO"
NA,"ENSG00000158423","RIBC1",0.605299784801402,0.428436462305963,NA,NA,NA,"NO","NO"
NA,"ENSG00000158435","CNOT11",0.00895648090350498,0.956794619179661,NA,NA,NA,"NO","NO"
NA,"ENSG00000158457","TSPAN33",-0.213794599847256,0.363564711629693,NA,NA,NA,"NO","NO"
NA,"ENSG00000158458","NRG2",1.08013311573368,0.154439842573699,NA,NA,NA,"NO","NO"
NA,"ENSG00000158467","AHCYL2",0.381869394339813,0.125381469353095,NA,NA,NA,"NO","NO"
NA,"ENSG00000158480","SPATA2",0.526381932352508,0.0194164345890667,NA,NA,NA,"NO","NO"
NA,"ENSG00000158482","SNX29P1",-0.25355624774496,0.702302028045825,NA,NA,NA,"NO","NO"
NA,"ENSG00000158483","FAM86C1",-0.702696668089064,0.00472190840271891,NA,NA,NA,"NO","NO"
NA,"ENSG00000158526","TSR2",0.316890343499028,0.115129699381136,NA,NA,NA,"NO","NO"
NA,"ENSG00000158545","ZC3H18",0.435073781712454,0.0175914715583098,NA,NA,NA,"NO","NO"
NA,"ENSG00000158560","DYNC1I1",2.29521428711694,0.0488775454527643,NA,NA,NA,"NO","NO"
NA,"ENSG00000225215","SMARCE1P1",-0.117611379896899,0.794234147656324,NA,NA,NA,"NO","NO"
NA,"ENSG00000158636","EMSY",0.18511610797728,0.338656095031812,NA,NA,NA,"NO","NO"
NA,"ENSG00000158669","GPAT4",0.0492166379683221,0.827041960252439,NA,NA,NA,"NO","NO"
NA,"ENSG00000158691","ZSCAN12",-1.92320822621428,0.00170564030179435,NA,NA,NA,"NO","NO"
NA,"ENSG00000182326","C1S",-0.220304353382629,0.684973410115505,NA,NA,NA,"NO","NO"
NA,"ENSG00000182378.13_PAR_Y",NA,0.291531878000503,0.38083068437513,NA,NA,NA,"NO","NO"
NA,"ENSG00000182379","NXPH4",0.722848016799055,0.0073441825008698,NA,NA,NA,"NO","NO"
NA,"ENSG00000158792","SPATA2L",0.793168951362689,0.00352298723446943,NA,NA,NA,"NO","NO"
NA,"ENSG00000158796","DEDD",0.188043204678401,0.369392492634459,NA,NA,NA,"NO","NO"
NA,"ENSG00000158805","ZNF276",0.616780523838183,0.00912201113751925,NA,NA,NA,"NO","NO"
NA,"ENSG00000158806","NPM2",0.0618216560681613,0.886860696377899,NA,NA,NA,"NO","NO"
NA,"ENSG00000225361","PPP1R26-AS1",0.919443142637649,0.0237334609800169,NA,NA,NA,"NO","NO"
NA,"ENSG00000158815","FGF17",-0.227739323420608,0.529073086850499,NA,NA,NA,"NO","NO"
NA,"ENSG00000158825","CDA",-1.07216448528987,0.0193317364424517,NA,NA,NA,"NO","NO"
NA,"ENSG00000158856","DMTN",0.39440850942134,0.0175121897342971,NA,NA,NA,"NO","NO"
NA,"ENSG00000158863","FAM160B2",0.174075211343547,0.404335917873214,NA,NA,NA,"NO","NO"
NA,"ENSG00000158864","NDUFS2",0.292367681882206,0.0532798849471515,NA,NA,NA,"NO","NO"
NA,"ENSG00000158941","CCAR2",0.262903601413172,0.158406093738664,NA,NA,NA,"NO","NO"
NA,"ENSG00000225447","RPS15AP10",-0.824946312348865,0.0145579907035596,NA,NA,NA,"NO","NO"
NA,"ENSG00000182586","LINC00334",0.518731124085791,0.128555079704716,NA,NA,NA,"NO","NO"
NA,"ENSG00000159111","MRPL10",0.256034731919955,0.281146050490915,NA,NA,NA,"NO","NO"
NA,"ENSG00000182632","CCNYL2",-0.538663642731688,0.199424327949057,NA,NA,NA,"NO","NO"
NA,"ENSG00000159140","SON",0.320254689446369,0.0730119720548258,NA,NA,NA,"NO","NO"
NA,"ENSG00000159164","SV2A",0.627920545866688,0.63631698262454,NA,NA,NA,"NO","NO"
NA,"ENSG00000159166","LAD1",-1.05759178539631,0.0382942185333994,NA,NA,NA,"NO","NO"
NA,"ENSG00000159173","TNNI1",-0.741742723160493,0.0948276597583637,NA,NA,NA,"NO","NO"
NA,"ENSG00000159176","CSRP1",0.279980043073381,0.191406403820918,NA,NA,NA,"NO","NO"
NA,"ENSG00000159184","HOXB13",0.899613590710746,0.0254473731954347,NA,NA,NA,"NO","NO"
NA,"ENSG00000159199","ATP5G1",0.838211943356123,0.00278256829309353,NA,NA,NA,"NO","NO"
NA,"ENSG00000225568","RP11-384B12.3",-0.626007084955472,0.16015081743516,NA,NA,NA,"NO","NO"
NA,"ENSG00000159214","CCDC24",0.310850657713599,0.249719661875421,NA,NA,NA,"NO","NO"
NA,"ENSG00000159239","C2orf81",0.351573396076559,0.231671822231233,NA,NA,NA,"NO","NO"
NA,"ENSG00000159247","TUBBP5",0.239490670595531,0.363947193685302,NA,NA,NA,"NO","NO"
NA,"ENSG00000159256","MORC3",-0.248503086216533,0.226174256665409,NA,NA,NA,"NO","NO"
NA,"ENSG00000159307","SCUBE1",1.08561134931385,0.00394900535857595,NA,NA,NA,"NO","NO"
NA,"ENSG00000225701","EIF4A1P13",0.375926121525678,0.288602246251398,NA,NA,NA,"NO","NO"
NA,"ENSG00000182873","RP11-181G12.2",0.194028248008966,0.562190134585204,NA,NA,NA,"NO","NO"
NA,"ENSG00000159352","PSMD4",0.375330727721175,0.0289172525534495,NA,NA,NA,"NO","NO"
NA,"ENSG00000159363","ATP13A2",-0.0154840487929153,0.96275563206024,NA,NA,NA,"NO","NO"
NA,"ENSG00000225760","LINC00431",-0.227285664439292,0.379830980727467,NA,NA,NA,"NO","NO"
NA,"ENSG00000159403","C1R",0.123799746063803,0.76665287006628,NA,NA,NA,"NO","NO"
NA,"ENSG00000182965","NPM1P14",0.116411613254237,0.822185666656613,NA,NA,NA,"NO","NO"
NA,"ENSG00000159479","MED8",-0.102011506883463,0.682308892163018,NA,NA,NA,"NO","NO"
NA,"ENSG00000159579","RSPRY1",-0.39361252650533,0.108779674502889,NA,NA,NA,"NO","NO"
NA,"ENSG00000159596","TMEM69",0.181780208773135,0.24470540695394,NA,NA,NA,"NO","NO"
NA,"ENSG00000159618","ADGRG5",-1.11950716922794,0.000390218799216038,NA,NA,NA,"NO","NO"
NA,"ENSG00000159640","ACE",-0.589064990099727,0.0406699646274108,NA,NA,NA,"NO","NO"
NA,"ENSG00000225922","RP11-57G10.1",-0.423972646275596,0.584127830769319,NA,NA,NA,"NO","NO"
NA,"ENSG00000159712","ANKRD18CP",0.300668499801334,0.776632876961361,NA,NA,NA,"NO","NO"
NA,"ENSG00000159720","ATP6V0D1",0.784806001259372,0.094763691552955,NA,NA,NA,"NO","NO"
NA,"ENSG00000159753","CARMIL2",0.97642200300448,0.000100404334091051,NA,NA,NA,"NO","NO"
NA,"ENSG00000159788","RGS12",0.416136716304842,0.117286294329498,NA,NA,NA,"NO","NO"
NA,"ENSG00000159792","PSKH1",0.416954002249817,0.105066309053574,NA,NA,NA,"NO","NO"
NA,"ENSG00000159871","LYPD5",2.0768412922706,8.36177541583749e-05,NA,NA,NA,"NO","NO"
NA,"ENSG00000159873","CCDC117",0.845778435512338,0.000832506664141952,NA,NA,NA,"NO","NO"
NA,"ENSG00000225978","HAR1A",-0.240186292001649,0.583607844648773,NA,NA,NA,"NO","NO"
NA,"ENSG00000183114","FAM43B",0.337337124937672,0.853672473792738,NA,NA,NA,"NO","NO"
NA,"ENSG00000159899","NPR2",0.205812200260961,0.263746722181952,NA,NA,NA,"NO","NO"
NA,"ENSG00000159904","ZNF890P",-0.40929990773375,0.542420580828162,NA,NA,NA,"NO","NO"
NA,"ENSG00000159905","ZNF221",-0.0774362183515198,0.848951143788557,NA,NA,NA,"NO","NO"
NA,"ENSG00000183155","RABIF",0.0288236091608018,0.937362056660695,NA,NA,NA,"NO","NO"
NA,"ENSG00000183171","RP11-49C9.2",0.0520496212410979,0.80801709857795,NA,NA,NA,"NO","NO"
NA,"ENSG00000160050","CCDC28B",0.0189172559493315,0.954483083655107,NA,NA,NA,"NO","NO"
NA,"ENSG00000160051","IQCC",0.263767942384947,0.415291444044153,NA,NA,NA,"NO","NO"
NA,"ENSG00000160058","BSDC1",0.0871824466857332,0.579437023053064,NA,NA,NA,"NO","NO"
NA,"ENSG00000183246","RIMBP3C",0.932192620128036,0.030311228288797,NA,NA,NA,"NO","NO"
NA,"ENSG00000160072","ATAD3B",0.460404127347787,0.0836774915093608,NA,NA,NA,"NO","NO"
NA,"ENSG00000160087","UBE2J2",0.0386970615696471,0.794621324510894,NA,NA,NA,"NO","NO"
NA,"ENSG00000226091","LINC00937",-0.151918140837405,0.537287496584962,NA,NA,NA,"NO","NO"
NA,"ENSG00000183258","DDX41",0.628405286714552,0.0189988414019704,NA,NA,NA,"NO","NO"
NA,"ENSG00000160124","CCDC58",-0.28055987156882,0.307842494470398,NA,NA,NA,"NO","NO"
NA,"ENSG00000160161","CILP2",0.289450968935182,0.406852451520184,NA,NA,NA,"NO","NO"
NA,"ENSG00000160172","FAM86C2P",-0.38622186787422,0.0480039433378662,NA,NA,NA,"NO","NO"
NA,"ENSG00000183309","ZNF623",-0.327482304748714,0.0467297390408233,NA,NA,NA,"NO","NO"
NA,"ENSG00000160191","PDE9A",-0.427237995510311,0.014377172394342,NA,NA,NA,"NO","NO"
NA,"ENSG00000226200","SGMS1-AS1",0.270732841367757,0.614811373548137,NA,NA,NA,"NO","NO"
NA,"ENSG00000160200","CBS",1.36130109337802,0.221823333238392,NA,NA,NA,"NO","NO"
NA,"ENSG00000226221","RPL26P19",-0.408638136094027,0.178521759629243,NA,NA,NA,"NO","NO"
NA,"ENSG00000183354","KIAA2026",-0.234197530195827,0.188729868307585,NA,NA,NA,"NO","NO"
NA,"ENSG00000160208","RRP1B",0.401601777784411,0.0229567804900523,NA,NA,NA,"NO","NO"
NA,"ENSG00000160213","CSTB",0.443076593537093,0.0809161578483895,NA,NA,NA,"NO","NO"
NA,"ENSG00000160214","RRP1",0.46308115323661,0.0169377150968406,NA,NA,NA,"NO","NO"
NA,"ENSG00000160218","TRAPPC10",0.0382131907880128,0.838537625119124,NA,NA,NA,"NO","NO"
NA,"ENSG00000160221","C21orf33",0.165905514713194,0.389283286036088,NA,NA,NA,"NO","NO"
NA,"ENSG00000160223","ICOSLG",0.772584940632452,0.00756484150594951,NA,NA,NA,"NO","NO"
NA,"ENSG00000160226","C21orf2",0.61007653943326,0.050006646195411,NA,NA,NA,"NO","NO"
NA,"ENSG00000160229","ZNF66",-0.554897985725784,0.605306671450865,NA,NA,NA,"NO","NO"
NA,"ENSG00000183479","TREX2",0.647211802718312,0.110958565451599,NA,NA,NA,"NO","NO"
NA,"ENSG00000160256","FAM207A",0.145472140086556,0.602541009535039,NA,NA,NA,"NO","NO"
NA,"ENSG00000160284","SPATC1L",4.03852815164928,0.00170696379202007,NA,NA,NA,"NO","NO"
NA,"ENSG00000183508","FAM46C",1.25787752607689,0.000696423059978107,NA,NA,NA,"NO","NO"
NA,"ENSG00000183530","PRR14L",-0.12691860599129,0.354077834752609,NA,NA,NA,"NO","NO"
NA,"ENSG00000183562","CTC-343N3.1",0.659420434310157,0.446422577991226,NA,NA,NA,"NO","NO"
NA,"ENSG00000160321","ZNF208",-0.155956613098881,0.841738229371414,NA,NA,NA,"NO","NO"
NA,"ENSG00000160323","ADAMTS13",-0.106299208538505,0.655739603333861,NA,NA,NA,"NO","NO"
NA,"ENSG00000160336","ZNF761",-0.10943826636666,0.553651532424117,NA,NA,NA,"NO","NO"
NA,"ENSG00000160345","C9orf116",0.94433936854818,0.00582815183293439,NA,NA,NA,"NO","NO"
NA,"ENSG00000160352","ZNF714",-0.323995348871773,0.120295680792675,NA,NA,NA,"NO","NO"
NA,"ENSG00000160360","GPSM1",0.272467771812366,0.157712177648921,NA,NA,NA,"NO","NO"
NA,"ENSG00000160392","C19orf47",0.379240086763609,0.142739910673231,NA,NA,NA,"NO","NO"
NA,"ENSG00000226439","RP11-621K7.1",-0.826026612464449,0.0217781324070367,NA,NA,NA,"NO","NO"
NA,"ENSG00000160404","TOR2A",-0.0887131140141029,0.722673788528158,NA,NA,NA,"NO","NO"
NA,"ENSG00000160408","ST6GALNAC6",0.522498082603251,0.11650094975443,NA,NA,NA,"NO","NO"
NA,"ENSG00000160445","ZER1",0.629482483610811,0.00341081902743415,NA,NA,NA,"NO","NO"
NA,"ENSG00000160446","ZDHHC12",0.690144281488012,0.0352664126443727,NA,NA,NA,"NO","NO"
NA,"ENSG00000160447","PKN3",0.206378459100592,0.408383571584007,NA,NA,NA,"NO","NO"
NA,"ENSG00000160471","COX6B2",0.316335972348899,0.359176825080181,NA,NA,NA,"NO","NO"
NA,"ENSG00000183688","FAM101B",-0.131242697618025,0.498198047081859,NA,NA,NA,"NO","NO"
NA,"ENSG00000160570","DEDD2",0.286328694590503,0.225342936566514,NA,NA,NA,"NO","NO"
NA,"ENSG00000160588","MPZL3",-0.815940448909728,0.00782199735258362,NA,NA,NA,"NO","NO"
NA,"ENSG00000160602","NEK8",-0.278168103963651,0.371766938729027,NA,NA,NA,"NO","NO"
NA,"ENSG00000226549","SCDP1",0.283010040537549,0.476384000120467,NA,NA,NA,"NO","NO"
NA,"ENSG00000226557","TRAF6P1",-0.0100855862827278,0.986498066386207,NA,NA,NA,"NO","NO"
NA,"ENSG00000226577","MICC",0.252021041033831,0.705266439905317,NA,NA,NA,"NO","NO"
NA,"ENSG00000160688","FLAD1",-0.278525279203588,0.156110640994185,NA,NA,NA,"NO","NO"
NA,"ENSG00000160695","VPS11",0.386258880638073,0.0433079701810285,NA,NA,NA,"NO","NO"
NA,"ENSG00000160703","NLRX1",0.121732306060053,0.595420017115069,NA,NA,NA,"NO","NO"
NA,"ENSG00000160710","ADAR",0.340493628084896,0.0742593443678654,NA,NA,NA,"NO","NO"
NA,"ENSG00000160714","UBE2Q1",0.182039943358517,0.5070159355126,NA,NA,NA,"NO","NO"
NA,"ENSG00000226666","HSPA9P1",-0.330885411322808,0.14011586045799,NA,NA,NA,"NO","NO"
NA,"ENSG00000183785","TUBA8",0.44843194633347,0.256229432254309,NA,NA,NA,"NO","NO"
NA,"ENSG00000226688","ENTPD1-AS1",-0.0141950868424439,0.944811275874326,NA,NA,NA,"NO","NO"
NA,"ENSG00000160766","GBAP1",0.646359534599287,0.15026969207819,NA,NA,NA,"NO","NO"
NA,"ENSG00000183814","LIN9",-0.071916150856024,0.817398450819575,NA,NA,NA,"NO","NO"
NA,"ENSG00000226706","RP11-426A6.5",0.0768988541514042,0.675307081657212,NA,NA,NA,"NO","NO"
NA,"ENSG00000160783","PMF1",-0.218907785054358,0.316562405431009,NA,NA,NA,"NO","NO"
NA,"ENSG00000160789","LMNA",-0.665135279371139,0.00691076572068845,NA,NA,NA,"NO","NO"
NA,"ENSG00000160799","CCDC12",0.446366659278953,0.0688150128146167,NA,NA,NA,"NO","NO"
NA,"ENSG00000160813","PPP1R35",0.201598908152548,0.380108056259372,NA,NA,NA,"NO","NO"
NA,"ENSG00000160818","GPATCH4",0.158070311577768,0.380295844865444,NA,NA,NA,"NO","NO"
NA,"ENSG00000160867","FGFR4",0.650265315111879,0.0312907947172943,NA,NA,NA,"NO","NO"
NA,"ENSG00000160877","NACC1",0.356107825654514,0.0801583183397301,NA,NA,NA,"NO","NO"
NA,"ENSG00000160888","IER2",-0.0150710230158033,0.959981557170889,NA,NA,NA,"NO","NO"
NA,"ENSG00000160908","ZNF394",0.233320714503777,0.220760286718299,NA,NA,NA,"NO","NO"
NA,"ENSG00000160917","CPSF4",-0.162837752007918,0.410741491533979,NA,NA,NA,"NO","NO"
NA,"ENSG00000160948","VPS28",-0.211005019732627,0.17378666924655,NA,NA,NA,"NO","NO"
NA,"ENSG00000160949","TONSL",0.677568720240217,0.144443561445995,NA,NA,NA,"NO","NO"
NA,"ENSG00000160953","MUM1",0.50607923978526,0.038161789826715,NA,NA,NA,"NO","NO"
NA,"ENSG00000160959","LRRC14",0.684876151921297,0.00248037222737396,NA,NA,NA,"NO","NO"
NA,"ENSG00000160961","ZNF333",0.175541766246946,0.689789970975358,NA,NA,NA,"NO","NO"
NA,"ENSG00000160972","PPP1R16A",0.33117529070104,0.166217889484569,NA,NA,NA,"NO","NO"
NA,"ENSG00000160973","FOXH1",0.290480561342052,0.194551430097977,NA,NA,NA,"NO","NO"
NA,"ENSG00000161010","C5orf45",-0.0315495308182463,0.88677079342022,NA,NA,NA,"NO","NO"
NA,"ENSG00000161011","SQSTM1",-0.0497695529480371,0.830950384263333,NA,NA,NA,"NO","NO"
NA,"ENSG00000161013","MGAT4B",0.00228006369856448,0.988885588409682,NA,NA,NA,"NO","NO"
NA,"ENSG00000161016","RPL8",-0.286809588337848,0.212040849048054,NA,NA,NA,"NO","NO"
NA,"ENSG00000161021","MAML1",0.0170572210289102,0.8987484483614,NA,NA,NA,"NO","NO"
NA,"ENSG00000161036","LRWD1",0.948663680772665,0.000458576210496668,NA,NA,NA,"NO","NO"
NA,"ENSG00000161057","PSMC2",0.461876498583825,0.0955341798237881,NA,NA,NA,"NO","NO"
NA,"ENSG00000161082","CELF5",0.847946235882136,0.00738712058621931,NA,NA,NA,"NO","NO"
NA,"ENSG00000184164","CRELD2",0.767618650766419,0.00608818528543415,NA,NA,NA,"NO","NO"
NA,"ENSG00000161103","AC008132.13",0.431893336276263,0.107146596925706,NA,NA,NA,"NO","NO"
NA,"ENSG00000161132","XXbac-B444P24.10",-0.512611588905339,0.475818774985393,NA,NA,NA,"NO","NO"
NA,"ENSG00000161133","USP41",-0.0583316873546129,0.883376659211256,NA,NA,NA,"NO","NO"
NA,"ENSG00000161149","TUBA3FP",1.30240708901441,0.249709302085523,NA,NA,NA,"NO","NO"
NA,"ENSG00000184194","GPR173",-1.26438674538823,0.000315959784321833,NA,NA,NA,"NO","NO"
NA,"ENSG00000227018","IL6STP1",-0.108807802528408,0.865694308821313,NA,NA,NA,"NO","NO"
NA,"ENSG00000161203","AP2M1",0.573678595988253,0.0313058592868901,NA,NA,NA,"NO","NO"
NA,"ENSG00000161204","ABCF3",0.418932506729085,0.0823911672551327,NA,NA,NA,"NO","NO"
NA,"ENSG00000161265","U2AF1L4",-0.198809538006529,0.399693996803619,NA,NA,NA,"NO","NO"
NA,"ENSG00000161298","ZNF382",0.829890467470365,0.248756056023308,NA,NA,NA,"NO","NO"
NA,"ENSG00000161328","LRRC56",1.02023891208677,0.00433575555761909,NA,NA,NA,"NO","NO"
NA,"ENSG00000161381","PLXDC1",-0.219444545634027,0.539688654653829,NA,NA,NA,"NO","NO"
NA,"ENSG00000184260","HIST2H2AC",0.487079334539134,0.433483834750484,NA,NA,NA,"NO","NO"
NA,"ENSG00000184270","HIST2H2AB",0.618271980500969,0.620143246003854,NA,NA,NA,"NO","NO"
NA,"ENSG00000161526","SAP30BP",0.539949692900199,0.015544481252402,NA,NA,NA,"NO","NO"
NA,"ENSG00000161542","PRPSAP1",0.305148714067514,0.150246788831942,NA,NA,NA,"NO","NO"
NA,"ENSG00000256849","RP11-405A12.1",0.188553937744762,0.543756141206503,NA,NA,NA,"NO","NO"
NA,"ENSG00000161647","MPP3",-0.416420082613751,0.0894974089099789,NA,NA,NA,"NO","NO"
NA,"ENSG00000161654","LSM12",0.0779404399301642,0.63481994653436,NA,NA,NA,"NO","NO"
NA,"ENSG00000161677","JOSD2",0.37068870540365,0.106553268265934,NA,NA,NA,"NO","NO"
NA,"ENSG00000161681","SHANK1",0.643432436515025,0.0332407713589109,NA,NA,NA,"NO","NO"
NA,"ENSG00000161692","DBF4B",0.85431410466308,0.0270992200190913,NA,NA,NA,"NO","NO"
NA,"ENSG00000161714","PLCD3",0.290369036144853,0.31306006403026,NA,NA,NA,"NO","NO"
NA,"ENSG00000227259","HMGN2P22",0.294436832449939,0.482466487557184,NA,NA,NA,"NO","NO"
